2.1	24.351
1.8	23.778
1.5	23.093
1.2	22.319
0.9	21.520
0.6	20.796
0.3	20.293
0	20.115
-0.3	20.200
-0.6	20.331
-0.9	20.294
-1.2	19.964
-1.5	19.401
-1.8	18.723
-2.1	18.178
